_id,image.url
6563a1af3ef936792ce0c29b,https://www.superherodb.com/pictures2/portraits/10/100/10642.jpg
6563a1af3ef936792ce0c29c,https://www.superherodb.com/pictures2/portraits/10/100/10430.jpg
6563a1af3ef936792ce0c29d,https://www.superherodb.com/pictures2/portraits/10/100/624.jpg
6563a1af3ef936792ce0c29e,https://www.superherodb.com/pictures2/portraits/10/100/1542.jpg
6563a1af3ef936792ce0c29f,https://www.superherodb.com/pictures2/portraits/10/100/1346.jpg
6563a1af3ef936792ce0c2a0,https://www.superherodb.com/pictures2/portraits/10/100/1541.jpg
6563a1af3ef936792ce0c2a1,https://www.superherodb.com/pictures2/portraits/10/100/40.jpg
6563a1af3ef936792ce0c2a2,https://www.superherodb.com/pictures2/portraits/10/100/271.jpg
6563a1af3ef936792ce0c2a3,https://www.superherodb.com/pictures2/portraits/10/100/1528.jpg
6563a1af3ef936792ce0c2a4,https://www.superherodb.com/pictures2/portraits/10/100/272.jpg
6563a1af3ef936792ce0c2a5,https://www.superherodb.com/pictures2/portraits/10/100/274.jpg
6563a1af3ef936792ce0c2a6,https://www.superherodb.com/pictures2/portraits/10/100/1007.jpg
6563a1af3ef936792ce0c2a7,https://www.superherodb.com/pictures2/portraits/10/100/276.jpg
